105677.8432844057,64448.03830817773,6.296545635139609,3.309364962431234,1300,85000
km,fuel,age,price
-0.69495,-1,-0.99613,0.17431
1.23079,-1,1.11908,0.05006
0.16016,-1,0.21256,0.09916
0.52480,-1,0.81691,0.10992
-1.17425,-1,-0.69395,0.23524
-0.89495,-1,-0.99613,0.19116
1.12218,-1,-0.08961,0.09200
-0.33155,-1,-0.39178,0.19940
-0.86392,-1,-0.39178,0.15771
-1.04236,-1,0.51474,0.16129
-0.73979,1,-0.08961,0.62843
-0.18120,-1,0.51474,0.12784
-1.30671,1,-1.60047,0.34170
-0.47601,-1,1.11908,0.08602
-1.11218,-1,-1.29830,0.21135
-0.97253,-1,-1.29830,0.22915
0.22223,-1,1.42126,0.09438
0.59462,-1,0.21256,0.10155
1.46354,-1,1.11908,0.05854
0.37739,-1,0.81691,0.11589
0.22052,-1,-0.99613,0.13967
-0.21844,-1,0.51474,0.11290
0.84288,-1,0.21256,0.12067
-1.60870,-1,-1.90264,0.31900
-1.50009,-1,-1.90264,0.27599
1.47750,1,1.42126,0.06798
-0.56135,-1,0.21256,0.13369
0.54807,-1,0.51474,0.08244
-0.61566,-1,-0.69395,0.15161
2.70485,-1,1.11908,0.04122
-1.17134,-1,-0.99613,0.21027
1.88248,-1,1.11908,0.06213
0.52790,-1,-0.99613,0.16368
-1.21488,-1,-0.99613,0.22318
-0.15524,-1,0.21256,0.17551
-1.21788,-1,-1.29830,0.32975
-0.87943,-1,-0.99613,0.19295
-0.63893,-1,0.51474,0.12784
-0.63117,-1,-0.39178,0.21135
1.46354,-1,0.51474,0.05496
-0.89964,1,-0.39178,0.18638
-0.31346,1,-0.39178,0.15161
-0.02603,-1,0.21256,0.16249
-0.61566,-1,0.21256,0.12784
-0.12304,-1,-0.39178,0.16368
-1.56216,-1,-1.90264,0.40871
-1.02374,1,-0.99613,0.42652
-0.33636,-1,-0.39178,0.13620
0.98253,-1,1.42126,0.06440
0.59462,-1,0.21256,0.11828
1.19976,-1,1.11908,0.09200
-0.08888,-1,-1.29830,0.12664
-0.54583,-1,-0.69395,0.18160
0.28325,-1,-0.39178,0.21063
0.88943,-1,0.21256,0.07766
-0.11913,-1,0.21256,0.11589
-0.55359,-1,-0.08961,0.17551
0.29981,-1,0.21256,0.13740
-0.60014,-1,-0.39178,0.21027
0.55583,-1,-0.69395,0.13142
-0.06327,-1,-0.39178,0.15161
-0.13465,-1,0.21256,0.14815
0.14465,-1,0.81691,0.09200
1.40147,-1,2.02560,0.06810
-1.36044,-1,-1.60047,0.33692
1.44802,-1,0.81691,0.10394
-0.33636,-1,-0.39178,0.16368
0.99805,-1,1.72343,0.05018
1.22303,-1,0.21256,0.06810
-0.28981,-1,-0.39178,0.18638
0.22223,-1,0.21256,0.08901
-0.63117,-1,-0.69395,0.18160
-0.32085,-1,-0.69395,0.27718
0.95150,-1,0.21256,0.09904
-0.46049,-1,-0.08961,0.12963
-1.60095,-1,-1.60047,0.36918
0.33084,-1,0.21256,0.12772
0.89719,-1,1.11908,0.07885
0.39446,-1,0.81691,0.12772
0.26878,-1,0.51474,0.08841
-0.05707,-1,-0.39178,0.15771
-0.78710,-1,-0.99613,0.16189
0.73427,-1,0.51474,0.09797
0.87392,-1,0.21256,0.06798
1.26183,-1,0.81691,0.11589
-0.56911,-1,-0.99613,0.21744
-0.73774,-1,-0.69395,0.16368
-0.32860,-1,-0.08961,0.15771
-0.41394,-1,-0.69395,0.16129
2.13074,-1,1.42126,0.04421
0.29981,-1,0.21256,0.13978
-0.55359,-1,-0.99613,0.22330
0.31533,-1,0.51474,0.12186
1.30837,-1,0.51474,0.05615
0.73864,-1,-0.69395,0.19833
-1.25754,-1,-1.29830,0.28196
-1.36044,-1,-1.29830,0.31840
0.99805,-1,0.21256,0.07766
1.07563,-1,-0.08961,0.12186
1.18424,-1,1.72343,0.06570
1.27734,-1,1.72343,0.06511
-0.70584,-1,-0.39178,0.16367
-1.54198,-1,-1.60047,0.31780
1.26183,-1,1.11908,0.05615
-1.60870,-1,-1.90264,0.42294
-1.11218,-1,-1.29830,0.19343
-0.86392,-1,-1.60047,0.22342
2.27039,-1,2.02560,0.03823
1.24631,-1,1.42126,0.08005
1.33941,-1,0.81691,0.06810
-1.27451,-1,-1.60047,0.29415
-0.76306,1,-0.69395,0.24612
-1.36766,-1,-1.60047,0.29114
0.51600,1,1.72343,0.06798
1.46354,-1,0.81691,0.05615
0.67220,-1,0.21256,0.10096
-0.08810,-1,1.11908,0.11470
0.62565,-1,0.81691,0.11589
1.03063,-1,0.81691,0.06559
1.57215,-1,1.72343,0.07049
-0.89923,-1,-0.99613,0.17431
-0.67772,-1,-0.99613,0.17443
0.88943,-1,1.11908,0.08602
0.45497,-1,1.11908,0.06213
0.03603,-1,0.81691,0.08363
-0.21223,-1,0.51474,0.13978
1.10666,-1,1.42126,0.06213
-0.24326,-1,-0.39178,0.16356
0.13689,-1,0.51474,0.08829
0.89598,-1,-0.69395,0.19940
0.61014,-1,-0.08961,0.13978
-1.07494,-1,-1.29830,0.22222
-1.44558,-1,-0.99613,0.19701
-1.31711,-1,-1.60047,0.34253
1.82041,-1,1.72343,0.04421
0.11611,-1,0.51474,0.13381
-0.11370,-1,0.21256,0.10872
0.20671,-1,0.51474,0.08363
-1.25762,-1,-1.60047,0.22222
1.92903,-1,1.42126,0.03931
-0.07379,-1,-0.39178,0.16249
1.46354,-1,1.72343,0.05615
2.20832,-1,1.72343,0.04182
2.70485,-1,0.81691,0.03226
0.63496,-1,1.11908,0.08244
0.59760,-1,0.81691,0.15412
-1.52385,-1,-1.60047,0.33799
0.65669,-1,0.51474,0.11589
-0.49153,-1,-0.39178,0.15771
-0.72427,-1,-0.08961,0.15173
1.46354,-1,1.42126,0.06810
0.45497,-1,0.21256,0.07766
-0.83133,-1,-0.08961,0.15137
0.56359,1,1.72343,0.04182
0.45497,-1,0.51474,0.07885
-0.77082,-1,-0.69395,0.22103
1.80490,-1,0.81691,0.06571
-1.08751,1,-0.69395,0.15161
-1.36044,-1,-1.29830,0.31290
-1.59552,-1,-1.60047,0.38459
1.24631,1,2.02560,0.04182
-0.15017,-1,-0.08961,0.16356
-0.32085,-1,-0.08961,0.14564
-0.72582,-1,-0.99613,0.15520
0.16792,-1,-0.08961,0.10382
0.92512,-1,0.81691,0.05615
-0.66221,-1,0.51474,0.13967
1.07563,-1,1.11908,0.06691
0.45497,-1,-0.69395,0.16607
-0.60014,1,1.11908,0.18160
-0.43219,-1,-0.69395,0.17324
1.10666,-1,0.51474,0.06201
-1.33225,-1,-0.99613,0.17551
0.68772,-1,1.11908,0.08005
-1.36044,-1,-1.29830,0.33692
1.46354,-1,0.81691,0.06810
0.96740,1,1.11908,0.06798
-0.54583,-1,-0.39178,0.16368
0.19120,-1,0.81691,0.10036
0.19120,-1,-0.69395,0.16368
-0.18896,-1,-0.08961,0.10263
0.03890,-1,0.51474,0.11589
-1.26734,-1,-1.29830,0.18996
2.23936,-1,0.51474,0.06691
0.61479,-1,1.11908,0.08602
-0.94460,-1,-0.99613,0.25806
0.43946,1,2.02560,0.05615
1.68077,-1,1.42126,0.06213
-1.63950,-1,-1.90264,0.41338
-0.83757,-1,-1.29830,0.19343
0.68772,-1,0.81691,0.09188
0.53256,-1,-0.08961,0.09857
1.57215,-1,2.02560,0.06213
0.05617,-1,-0.99613,0.17443
0.85840,-1,-0.08961,0.07993
-0.27430,-1,0.21256,0.12784
-0.35188,-1,-0.39178,0.17443
-1.01908,-1,-0.99613,0.23536
1.61870,-1,0.81691,0.06750
1.40147,-1,1.11908,0.06213
1.30837,-1,0.81691,0.06213
-1.46665,-1,-1.60047,0.33692
-0.46049,-1,-0.69395,0.18757
-0.41550,1,0.51474,0.17073
0.49376,-1,0.81691,0.08937
1.23079,-1,1.42126,0.06930
-0.01052,-1,-0.69395,0.18757
-0.73979,-1,-0.69395,0.17563
-1.63784,-1,0.81691,0.12425
-0.27430,-1,0.81691,0.10072
-0.41356,-1,-0.99613,0.16356
1.83593,-1,1.42126,0.04301
0.07482,-1,0.51474,0.09188
-1.32941,-1,-1.29830,0.27838
-0.99658,-1,-1.29830,0.28146
-0.27430,-1,1.11908,0.09080
-1.48457,-1,-1.60047,0.25806
-0.55359,-1,-0.08961,0.17443
1.57215,-1,1.11908,0.05974
0.25326,-1,0.21256,0.13978
0.26878,-1,0.51474,0.13381
-1.60095,-1,-1.90264,0.31183
-0.39843,-1,1.11908,0.10394
0.36188,-1,0.81691,0.07406
1.54112,1,1.11908,0.04421
-0.58462,-1,-1.29830,0.20848
-0.53457,-1,-0.99613,0.22210
-1.32941,-1,-1.29830,0.24612
0.06706,1,-0.69395,0.30705
-0.70953,-1,-0.69395,0.25914
-0.70875,-1,-1.29830,0.18757
-1.21459,-1,-1.29830,0.31302
1.38596,-1,0.81691,0.06093
0.99029,-1,1.42126,0.07754
-0.83909,-1,-0.99613,0.30108
0.08568,-1,0.51474,0.10131
0.71875,-1,0.81691,0.07407
1.41699,-1,1.42126,0.06213
-0.24326,-1,0.81691,0.10275
-0.90730,-1,-1.60047,0.35364
-0.04155,-1,-0.69395,0.14576
0.81185,-1,0.21256,0.09188
-0.35964,-1,-0.39178,0.17324
-0.87943,-1,-0.99613,0.16356
0.37739,-1,1.11908,0.09558
1.15321,-1,1.42126,0.05137
0.40842,-1,1.11908,0.08363
-0.09120,-1,1.11908,0.08602
-0.86392,-1,-1.29830,0.27109
0.45497,-1,0.81691,0.10382
-0.66221,-1,-0.69395,0.18160
-0.64203,-1,0.21256,0.13967
1.29286,-1,1.42126,0.05137
0.06706,-1,-0.39178,0.15161
-0.78634,-1,-0.99613,0.18757
-0.22464,1,0.21256,0.15771
0.73427,-1,0.51474,0.08602
0.08724,-1,-0.99613,0.19355
0.29671,-1,-0.08961,0.13369
0.20798,-1,0.51474,0.09200
-1.39458,1,-1.29830,0.52204
2.73588,-1,1.42126,0.04779
0.02982,-1,-0.69395,0.16249
-0.63428,-1,0.51474,0.11589
1.13769,-1,0.51474,0.07873
-0.07879,-1,-0.99613,0.17563
-0.97253,-1,-0.99613,0.16249
0.33084,-1,0.21256,0.09785
-1.38046,-1,-1.29830,0.25806
1.87472,-1,1.72343,0.04421
-1.51561,-1,-1.90264,0.43608
-1.40851,-1,-1.60047,0.29498
-0.98805,1,-0.69395,0.21147
0.20409,-1,1.11908,0.08710
0.50928,-1,1.11908,0.07993
1.29286,-1,1.11908,0.05376
0.05000,-1,2.02560,0.08590
-0.63117,-1,-0.69395,0.16249
0.43946,-1,1.11908,0.10036
0.53256,-1,0.21256,0.10394
-0.04155,-1,0.81691,0.10335
1.60784,-1,0.81691,0.09080
0.12913,-1,0.81691,0.10155
0.81185,-1,0.21256,0.11828
1.85145,-1,1.42126,0.04779
0.84288,-1,1.11908,0.08005
-1.45354,-1,-0.99613,0.26762
1.43251,-1,0.81691,0.07407
-0.95702,-1,-0.39178,0.11589
-0.14241,1,1.11908,0.12055
0.09034,-1,0.51474,0.18638
0.29981,-1,0.81691,0.10992
0.45497,-1,-0.39178,0.13740
-0.19713,-1,0.21256,0.11529
-0.66221,-1,-0.39178,0.21027
0.71875,-1,1.11908,0.07993
-1.60870,-1,-1.60047,0.28196
1.23855,-1,0.81691,0.07993
-1.38837,-1,-1.29830,0.23297
0.44489,-1,-0.39178,0.16249
-0.34778,-1,-0.08961,0.13381
-0.85248,-1,-0.99613,0.19833
0.64117,-1,1.42126,0.08303
-1.16734,-1,-0.69395,0.24134
0.08258,-1,0.51474,0.13142
0.44722,-1,-0.08961,0.09198
1.69628,-1,1.42126,0.03823
-0.16897,-1,0.21256,0.10992
0.84288,-1,1.42126,0.06213
0.68772,-1,0.21256,0.10096
-1.29838,-1,-0.39178,0.20550
1.51009,-1,0.51474,0.05603
1.69628,-1,0.51474,0.08363
0.50152,-1,0.51474,0.09438
0.81185,-1,0.81691,0.09797
1.82041,-1,1.11908,0.05018
0.07948,-1,-0.08961,0.13967
-0.35188,-1,1.11908,0.10992
-0.80070,-1,-0.08961,0.14552
-0.58462,-1,-0.08961,0.17563
-0.65412,-1,-0.99613,0.18148
-0.19519,-1,-0.69395,0.16356
-0.08810,-1,-0.39178,0.16965
1.38596,-1,1.72343,0.07049
-0.47291,1,-0.69395,0.19940
0.17568,-1,-0.08961,0.15054
0.06706,-1,-0.39178,0.12664
0.12913,-1,0.51474,0.10980
-0.41394,-1,-0.69395,0.19355
-1.03081,-1,-0.99613,0.19462
0.16016,-1,-0.69395,0.13369
-1.18200,-1,-1.29830,0.21147
-0.58462,-1,-0.69395,0.20550
-1.33717,-1,-1.60047,0.34170
-1.26424,-1,-1.29830,0.30645
0.05931,-1,-0.69395,0.17312
1.72732,-1,0.21256,0.07407
-0.26343,1,0.81691,0.13859
-1.54664,-1,-1.90264,0.29857
0.68772,-1,-0.08961,0.12784
-0.95042,-1,-0.99613,0.17227
-1.52520,1,-1.60047,0.29509
-0.83289,-1,-1.29830,0.24731
-0.12306,-1,-0.39178,0.16237
0.22223,-1,0.51474,0.10155
-0.01052,-1,0.81691,0.10992
-1.21304,-1,-1.29830,0.36667
-0.63117,-1,0.51474,0.17563
0.06706,-1,1.72343,0.10394
0.99805,-1,1.42126,0.06093
-1.32980,-1,-0.99613,0.27694
1.06011,-1,1.11908,0.08244
-1.63722,-1,1.42126,0.10992
1.16873,-1,1.72343,0.06201
0.50152,-1,-0.08961,0.12783
0.02052,-1,0.51474,0.12545
0.73427,-1,0.21256,0.11350
0.68772,-1,1.11908,0.08722
0.53256,-1,0.51474,0.16368
0.51704,-1,-0.39178,0.14683
1.35997,-1,0.81691,0.07885
-1.16649,-1,-0.69395,0.18638
-1.41475,1,-1.60047,0.34277
-1.63958,-1,-1.90264,0.50418
0.76530,-1,-0.69395,0.13381
1.15321,-1,1.11908,0.07885
-1.33717,-1,-1.29830,0.21027
-0.89495,-1,-0.99613,0.16249
-0.80894,-1,-1.29830,0.27001
1.10666,-1,0.81691,0.10980
0.73427,1,0.21256,0.15054
-0.67772,-1,-0.69395,0.15172
1.28510,-1,0.81691,0.08961
0.16792,-1,0.21256,0.10275
0.56359,-1,1.42126,0.07885
1.18424,-1,1.11908,0.06452
1.44026,-1,0.81691,0.06213
-1.56217,-1,-1.60047,0.25806
-0.94150,1,-1.29830,0.48746
-1.45354,-1,-1.90264,0.34277
-0.78634,-1,-0.99613,0.18757
-0.56042,-1,-0.39178,0.16356
1.92748,-1,0.51474,0.07527
-1.20683,-1,-0.99613,0.21677
-1.20528,-1,-1.29830,0.30705
0.40842,-1,-0.69395,0.24612
-0.18120,-1,-0.69395,0.19940
0.32308,-1,0.81691,0.06571
-0.49882,-1,-0.39178,0.28112
0.68770,-1,0.81691,0.07288
1.38596,-1,1.72343,0.05257
-1.40699,-1,-1.60047,0.22939
-0.32085,1,0.81691,0.09665
0.95150,-1,0.51474,0.07993
-0.99426,-1,-1.29830,0.19355
0.68772,-1,0.81691,0.07407
2.02213,-1,1.42126,0.04719
0.22068,-1,-0.69395,0.16368
-1.63958,1,-1.90264,0.31780
-1.10936,-1,-0.69395,0.18638
0.90495,-1,0.51474,0.09737
-0.76306,-1,-0.69395,0.16953
1.38596,-1,1.11908,0.05974
-0.46204,-1,-0.69395,0.25687
0.16792,-1,-0.39178,0.12545
0.04548,-1,-0.99613,0.20980
0.37739,-1,-0.39178,0.15771
-0.02022,-1,0.21256,0.09773
1.51009,-1,0.81691,0.06093
-0.07258,-1,0.81691,0.10275
-0.55359,-1,-0.39178,0.16368
-0.83289,1,-0.69395,0.21147
-0.20447,-1,-0.08961,0.12784
-0.95702,-1,-1.29830,0.30705
-1.29838,-1,-1.29830,0.27121
0.65669,-1,0.21256,0.09200
1.07563,-1,1.72343,0.05615
0.12913,-1,-0.69395,0.14576
-1.50009,-1,-1.90264,0.40143
1.54112,-1,0.81691,0.07407
0.65669,-1,1.72343,0.07993
0.74978,-1,1.42126,0.06452
0.65669,-1,0.81691,0.13381
0.00500,-1,0.81691,0.11589
0.14465,-1,-0.39178,0.15771
-0.38291,-1,-0.08961,0.13978
0.40067,-1,0.21256,0.08602
-1.63803,-1,0.51474,0.10992
0.48601,-1,0.21256,0.08005
1.51009,-1,0.81691,0.06213
-1.29838,-1,-1.29830,0.25914
1.27113,-1,1.42126,0.05615
0.39291,-1,0.81691,0.08005
0.84288,-1,1.11908,0.07993
-0.83874,-1,-0.69395,0.22342
0.18834,-1,-0.08961,0.12127
0.67220,-1,0.51474,0.08602
1.42164,-1,1.11908,0.07049
-1.63958,1,-1.60047,0.37515
0.31533,1,0.51474,0.08602
-1.25959,-1,-1.60047,0.30681
2.28591,-1,1.42126,0.04289
-1.22390,-1,-1.60047,0.22282
0.29981,-1,0.21256,0.10263
1.27734,-1,1.11908,0.06213
0.02052,-1,-0.08961,0.17563
-0.73979,-1,-0.69395,0.16726
-0.14785,-1,0.21256,0.10980
1.15321,-1,-0.08961,0.10394
-1.50009,-1,-1.90264,0.29468
1.35492,-1,0.81691,0.11577
-1.44558,-1,-0.99613,0.19701
-0.50704,-1,-0.08961,0.15771
0.25646,1,0.21256,0.11577
1.51009,-1,1.72343,0.05854
-0.06998,-1,-0.99613,0.20980
-0.27585,1,-0.39178,0.16356
1.78581,-1,1.72343,0.04886
-1.22545,-1,-1.60047,0.26703
-0.92648,-1,-1.29830,0.19468
-0.71059,-1,-0.99613,0.16237
1.41699,-1,1.42126,0.07407
0.40842,-1,1.11908,0.08005
0.76530,-1,1.11908,0.07395
-0.16878,-1,-0.69395,0.17204
-0.32085,-1,-0.39178,0.19355
-0.78634,-1,-0.39178,0.25448
1.47130,-1,1.72343,0.06213
0.61014,-1,0.21256,0.13381
1.43251,-1,0.81691,0.06452
-0.27979,-1,-0.69395,0.16249
0.92822,-1,0.81691,0.09200
-1.54509,1,-1.60047,0.55675
-1.63972,-1,-1.60047,0.38949
-0.05707,-1,0.51474,0.10382
2.78243,-1,1.72343,0.03823
0.12913,-1,-0.08961,0.10394
-0.50704,-1,-0.69395,0.15412
-1.46335,-1,-1.60047,0.28351
-0.17654,-1,-0.08961,0.14337
1.04149,-1,1.11908,0.06452
-1.14321,-1,-1.29830,0.30108
-0.21223,1,0.81691,0.12664
-0.24326,-1,-0.39178,0.20538
-1.63958,1,-1.90264,0.30087
-1.20062,-1,-0.99613,0.24612
-0.75496,1,-0.69395,0.15054
-1.45647,-1,-1.29830,0.27109
1.53940,1,0.81691,0.09558
-1.16141,-1,-1.29830,0.20550
-1.26734,1,-0.69395,0.19940
-0.81746,-1,-0.69395,0.16356
0.19120,-1,-0.39178,0.13859
-1.18200,-1,-1.29830,0.24492
-1.14166,-1,-1.29830,0.25902
-0.88099,-1,-0.69395,0.24612
0.53256,-1,0.51474,0.08363
0.45497,-1,1.11908,0.06213
0.07793,-1,0.51474,0.11350
1.23079,-1,1.42126,0.05376
0.48028,-1,-0.69395,0.12778
1.46354,-1,0.81691,0.09797
0.74047,-1,1.42126,0.05974
0.45497,-1,-0.39178,0.15412
0.03603,-1,-0.99613,0.15771
0.37739,-1,0.81691,0.82079
-1.01908,-1,-0.99613,0.19791
0.26878,-1,0.51474,0.10992
1.29286,-1,0.21256,0.09200
0.37972,-1,0.21256,0.12772
-1.13856,-1,-1.29830,0.20191
1.07563,-1,0.81691,0.08841
0.14465,-1,0.21256,0.09677
0.56359,-1,0.21256,0.11470
1.15321,-1,1.72343,0.07407
-0.87943,-1,-1.60047,0.31302
0.38515,1,0.21256,0.13967
-0.79875,1,-0.69395,0.36081
-0.31476,-1,-0.69395,0.19713
-0.50704,-1,-0.69395,0.16726
-0.25878,-1,0.51474,0.13978
-0.69747,-1,-0.99613,0.18730
-0.82047,-1,-0.99613,0.17001
-0.41394,-1,-0.39178,0.18387
0.53256,-1,-0.08961,0.09319
-0.32085,-1,1.11908,0.09916
0.81185,-1,0.81691,0.10382
-0.83689,1,-0.39178,0.16344
1.23079,-1,1.11908,0.09797
-0.11913,-1,-0.39178,0.11828
1.21528,-1,0.81691,0.06809
0.99805,-1,1.11908,0.05615
-0.39843,1,-0.08961,0.28315
0.84288,-1,-0.08961,0.15771
-0.47601,-1,-0.69395,0.16941
0.09810,-1,0.51474,0.19355
-1.01908,-1,-1.29830,0.18746
1.26183,-1,1.11908,0.13381
0.76530,-1,1.11908,0.07527
-1.30676,-1,-1.60047,0.27109
1.90482,-1,1.42126,0.06452
-1.42096,1,-1.60047,0.43847
-0.24326,-1,-0.08961,0.13381
-0.11137,-1,0.21256,0.18757
1.99109,-1,1.72343,0.04421
-1.46285,-1,-1.60047,0.22210
-0.01052,-1,0.51474,0.10155
-0.50704,1,0.81691,0.10155
-0.01052,-1,0.21256,0.10215
1.27734,-1,1.72343,0.05496
1.94455,-1,1.42126,0.04421
-0.64669,-1,-0.69395,0.20550
-0.04155,-1,1.11908,0.07885
-0.55359,-1,-0.69395,0.19355
0.80487,-1,0.81691,0.09438
0.37739,-1,0.51474,0.14934
0.29981,-1,-0.08961,0.08004
-0.01052,-1,0.51474,0.13978
1.85145,-1,0.21256,0.07407
0.57172,-1,1.11908,0.07885
0.29981,-1,0.51474,0.13369
-1.02063,-1,-0.99613,0.18996
-0.46049,-1,-0.39178,0.17563
0.02052,-1,0.81691,0.12772
0.40067,-1,0.81691,0.09188
0.22223,-1,0.21256,0.09558
-0.48377,-1,-1.29830,0.19104
-0.98805,-1,-0.99613,0.18638
-0.05707,-1,-0.39178,0.17085
-0.04405,-1,-0.39178,0.11577
-1.50164,-1,-1.60047,0.30585
-0.80201,-1,-0.08961,0.19821
0.70324,-1,-0.69395,0.16010
-0.30533,-1,-0.39178,0.18638
-0.66919,-1,-0.69395,0.15161
-1.26632,-1,-1.60047,0.34164
-1.63749,-1,0.51474,0.16368
0.61014,-1,0.51474,0.12664
-0.11913,1,1.72343,0.09188
-0.09819,-1,0.51474,0.14277
0.67220,-1,0.51474,0.09080
-0.16936,-1,1.11908,0.10382
-0.61566,-1,-0.99613,0.17324
-1.53112,-1,-1.60047,0.31661
0.30136,-1,-0.08961,0.13967
-0.09586,-1,-0.39178,0.18638
-0.15657,-1,-0.99613,0.21027
0.81185,-1,0.51474,0.15771
-1.23631,-1,-0.69395,0.15161
1.47161,-1,1.72343,0.04898
1.31303,-1,1.72343,0.06449
0.48601,-1,1.42126,0.07407
0.45497,-1,0.51474,0.10753
-0.09586,-1,0.81691,0.16010
-0.49153,-1,0.51474,0.14576
-0.80185,1,-0.69395,0.38828
-0.70899,-1,-0.39178,0.13955
0.49532,-1,0.21256,0.09785
-1.09511,-1,-0.99613,0.23524
1.29286,-1,1.42126,0.06810
-0.77335,-1,-1.29830,0.27097
0.76530,-1,0.51474,0.09200
-1.51773,-1,-1.60047,0.35364
0.52480,-1,-0.69395,0.15771
1.12218,-1,0.81691,0.07407
0.85064,-1,0.21256,0.08005
0.02052,-1,0.51474,0.17551
0.40842,-1,0.21256,0.08363
-0.81271,-1,-0.08961,0.16965
-0.52256,-1,-0.39178,0.17443
0.61014,-1,1.11908,0.10382
-1.63733,-1,0.81691,0.08244
-0.39843,-1,0.21256,0.15054
0.99805,-1,0.51474,0.06213
-0.22775,-1,-0.08961,0.15651
1.30837,-1,1.42126,0.07407
-0.44546,-1,0.21256,0.18734
-1.29667,-1,-1.60047,0.36655
0.62565,-1,0.81691,0.09200
-0.99907,-1,-0.99613,0.27001
-0.51480,-1,-0.99613,0.17085
-0.13465,-1,-0.69395,0.21744
0.45497,-1,1.11908,0.09200
1.92903,-1,1.11908,0.04659
0.48601,-1,0.81691,0.11231
1.63422,-1,1.42126,0.05018
0.03032,-1,0.21256,0.14564
-0.25878,-1,0.21256,0.10275
1.04304,-1,0.81691,0.06810
1.13769,-1,0.81691,0.13620
0.22223,-1,0.81691,0.15771
0.53256,-1,1.72343,0.06810
-1.34493,-1,-1.60047,0.23524
0.36188,-1,-0.39178,0.16965
0.13689,-1,-0.39178,0.15532
-0.18120,-1,-0.99613,0.22342
-0.32085,-1,0.81691,0.13967
-1.06563,-1,-1.29830,0.37861
-0.70875,-1,-0.99613,0.18757
1.26183,-1,0.51474,0.10394
-0.32085,-1,-0.08961,0.15173
0.40842,-1,0.81691,0.08602
-0.37177,-1,-0.99613,0.21732
-0.40619,-1,0.21256,0.13381
1.55664,-1,1.72343,0.05615
-0.46369,-1,-0.99613,0.18638
0.53256,-1,0.81691,0.16965
0.47049,-1,0.51474,0.09200
-0.01052,-1,0.21256,0.10992
-0.22464,-1,-0.39178,0.15054
-1.25493,-1,-1.29830,0.26511
-1.06563,-1,-1.29830,0.18160
-0.41354,-1,-0.69395,0.18638
1.41916,-1,1.42126,0.05136
-0.04155,-1,0.81691,0.09797
0.22223,-1,-0.39178,0.19833
1.18424,-1,0.51474,0.06213
0.95150,-1,0.81691,0.08602
-0.19671,-1,-0.08961,0.13967
-1.13167,-1,-1.29830,0.20550
1.51009,1,0.21256,0.18638
-0.66531,-1,0.81691,0.12664
0.93598,-1,0.51474,0.07407
-0.22775,-1,-0.69395,0.18746
-0.49153,-1,-0.99613,0.24612
0.23774,-1,1.11908,0.09319
0.66252,-1,0.21256,0.11577
0.64117,-1,0.81691,0.09200
-0.11913,-1,-0.08961,0.18160
0.00894,-1,-0.39178,0.15161
0.68772,1,1.72343,0.06810
0.61014,-1,0.21256,0.14576
0.60859,-1,0.81691,0.11470
-0.58462,-1,-0.69395,0.20550
-0.00122,-1,-0.99613,0.14217
0.19120,-1,0.51474,0.09677
1.50425,-1,1.11908,0.02389
0.53256,-1,0.81691,0.12186
0.23774,-1,0.81691,0.15054
0.06706,-1,-0.39178,0.16368
-0.46049,-1,-0.39178,0.14815
-0.55359,-1,-0.08961,0.19940
-0.69470,-1,-0.99613,0.16953
-1.05167,-1,-0.99613,0.26643
0.99805,-1,1.11908,0.07168
-1.27510,-1,-0.99613,0.25914
1.30837,-1,0.51474,0.06810
1.61870,-1,1.72343,0.05018
0.22223,-1,0.51474,0.19355
0.53256,-1,-0.69395,0.15054
1.30837,-1,0.81691,0.06213
0.93288,-1,0.51474,0.12772
-0.01052,-1,0.21256,0.18746
-1.02914,1,-1.29830,0.24719
-0.16568,-1,-0.69395,0.15114
0.68725,-1,0.21256,0.11111
-1.33717,-1,-0.69395,0.19686
0.06706,-1,0.21256,0.08602
-1.24194,-1,-0.99613,0.16965
-1.62422,-1,-1.60047,0.36559
-1.51561,-1,-1.90264,0.49701
-0.50704,1,1.11908,0.09438
-0.24643,-1,-0.69395,0.17861
0.54807,-1,-0.39178,0.18746
-0.15017,-1,-0.69395,0.15173
-0.86392,-1,-0.69395,0.22330
-0.73048,-1,-0.69395,0.18746
-1.14312,-1,-0.99613,0.19940
0.40610,-1,0.51474,0.07407
0.82737,-1,0.51474,0.09737
0.59462,-1,-0.08961,0.08961
-1.28286,-1,-1.60047,0.24612
-0.36739,-1,-0.08961,0.15771
1.05391,-1,0.51474,0.09797
0.61014,-1,0.81691,0.07885
-0.58462,-1,-0.69395,0.13740
0.68772,-1,0.51474,0.08244
0.25326,-1,0.51474,0.08722
0.84288,-1,1.42126,0.04898
-1.34493,-1,-0.99613,0.24134
0.11361,-1,0.51474,0.11588
1.61870,-1,0.51474,0.10275
-0.78634,-1,-0.99613,0.21027
1.43251,-1,0.81691,0.05735
-1.25183,-1,-1.29830,0.05615
0.31533,-1,0.21256,0.13978
-0.88777,-1,-1.29830,0.19940
0.02052,-1,-0.08961,0.10382
-0.33636,-1,0.51474,0.11589
0.50152,-1,0.21256,0.16965
-0.55308,1,-0.69395,0.34229
1.18424,-1,0.81691,0.06798
-0.16568,-1,0.21256,0.09546
-0.47601,1,0.51474,0.18757
0.14465,-1,0.81691,0.09080
1.46354,-1,1.42126,0.06213
-0.64669,-1,-0.99613,0.21744
